School;Cohort;Book ID;Topic;Bookclub;User ID;Name;Message;Translation  ;Message Time;Is Answer;Page;Book relevance;Type;Category;CategoryBroad
OŠ Valentina Vodnika;VaVodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Two;1013;VaVodnika7;kaj si hotla povedat;what did you mean;2019-06-04 04:59:43 AM;No;13;No;S;DQ;D
OŠ Valentina Vodnika;VaVodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Two;1013;VaVodnika7;s tem;with it;2019-06-04 04:59:53 AM;No;13;No;S;DQ;D
OŠ Valentina Vodnika;VaVodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Two;1010;VaVodnika4;pa lahko bi plezal samo z rokami;he could climb only with his hands;2019-06-04 05:00:07 AM;No;12;Yes;A;DA;D
OŠ Valentina Vodnika;VaVodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Two;1013;VaVodnika7;ja sam ce bi mel misice HULKA.;yes if he had the HULK muscles;2019-06-04 05:01:28 AM;No;13;Yes;S;DAA;D
OŠ Valentina Vodnika;VaVodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Two;1013;VaVodnika7;ker za plezanje rabs tud noge;because you need legs for climbing too;2019-06-04 05:01:56 AM;No;13;Yes;S;DAA;D
OŠ Valentina Vodnika;VaVodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Two;1010;VaVodnika4;ne če bi po vrvi;no if it's a rope;2019-06-04 05:02:24 AM;No;13;Yes;S;DAA;D
OŠ Valentina Vodnika;VaVodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Two;1010;VaVodnika4;okej no jaz mislim drugače;okay i think different;2019-06-04 05:03:25 AM;No;13;Yes;S;DAA;D
OŠ Valentina Vodnika;VaVodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Two;1017;VaVodnika11;Mogoče pa tudi narediti kolo.;;2019-06-04 05:03:33 AM;No;6;Yes;S;DAA;D
OŠ Valentina Vodnika;VaVodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Two;1010;VaVodnika4;ok;okay;2019-06-04 05:04:13 AM;No;13;Yes;S;DAA;D
OŠ Valentina Vodnika;VaVodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Two;1013;VaVodnika7;ni sans da nardi kolo;;2019-06-04 05:04:44 AM;No;13;Yes;S;DAA;D
OŠ Valentina Vodnika;VaVodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Two;1013;VaVodnika7;a mas dokaz;do you have a proof;2019-06-04 05:04:55 AM;No;13;Yes;Q;CB;C
OŠ Valentina Vodnika;VaVodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Two;1010;VaVodnika4;ja;yes;2019-06-04 05:04:58 AM;No;13;Yes;A;CB;C
OŠ Valentina Vodnika;VaVodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Two;1010;VaVodnika4;zaradi začetnega odriva;because of initial tear-off;2019-06-04 05:05:54 AM;No;13;Yes;S;DAA;D
OŠ Valentina Vodnika;VaVodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Two;1017;VaVodnika11;Kaj pa ti misliš;what do you think;2019-06-04 05:05:55 AM;No;6;Yes;Q;DQ;D
OŠ Valentina Vodnika;VaVodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Two;1010;VaVodnika4;ne;no;2019-06-04 05:06:23 AM;No;13;Yes;A;DA;D
OŠ Valentina Vodnika;VaVodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Two;1010;VaVodnika4;more;he can't;2019-06-04 05:06:35 AM;No;13;Yes;A;DA;D
OŠ Valentina Vodnika;VaVodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Two;1017;VaVodnika11;Kaj papreval;;2019-06-04 05:07:05 AM;No;6;Yes;Q;DQ;D
OŠ Valentina Vodnika;VaVodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Two;1010;VaVodnika4;ne;no;2019-06-04 05:07:28 AM;No;13;Yes;A;DA;D
OŠ Valentina Vodnika;VaVodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Two;1017;VaVodnika11;Oprosti zap tole prej;Sorry about before;2019-06-04 05:07:53 AM;No;6;No;S;CO;C
OŠ Valentina Vodnika;VaVodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Two;1010;VaVodnika4;sej je ok;it's ok;2019-06-04 05:08:33 AM;No;13;No;S;CO;C
OŠ Valentina Vodnika;VaVodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Two;1017;VaVodnika11;Še dobr;Good;2019-06-04 05:09:09 AM;No;6;No;S;CO;C
OŠ Valentina Vodnika;VaVodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Two;1010;VaVodnika4;'?;;2019-06-04 05:09:24 AM;No;13;No;S;O;O
OŠ Valentina Vodnika;VaVodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Two;1010;VaVodnika4;lahko bi letel;he could fly;2019-06-04 05:10:08 AM;No;13;Yes;A;DA;D
OŠ Valentina Vodnika;VaVodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Two;1010;VaVodnika4;če bi ustvarl nekaj;if they made somethin;2019-06-04 05:10:38 AM;No;13;Yes;A;DA;D
OŠ Valentina Vodnika;VaVodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Two;1028;VaVodnika22;čopko je postal naj bolj pametni veveriček;čopko became the most intelligent squirrel;2019-06-04 05:12:46 AM;No;12;Yes;A;DA;D
OŠ Valentina Vodnika;VaVodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Two;1028;VaVodnika22;ful je cut;he's cute;2019-06-04 05:13:57 AM;No;12;No;S;CO;C
OŠ Valentina Vodnika;vodnika;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način?;Book Club Four;913;vodnika21;tako da ko  policaj nebi bil pozoren se bi mu Cefizel izmuznil iz rok.;so that when cop wouldn't pay attention, Cefizelj would run away.;2019-06-03 03:19:29 AM;No;4;Yes.;A;DA;D
OŠ Valentina Vodnika;vodnika;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način?;Book Club Four;893;vodnika1;Tako da bi policaja zamotil in zbežal;So he would distract the cop and run away.;2019-06-03 03:21:46 AM;No;4;Yes.;A;DA;D
OŠ Valentina Vodnika;vodnika;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način?;Book Club Four;898;vodnika6;da bi odšel v pekarno po hlbec ina drugi strani ven odšel;he would go to the bakery to buy bread and he would run away on the other side;2019-06-03 03:28:40 AM;No;4;Yes.;A;DA;D
OŠ Valentina Vodnika;vodnika;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način?;Book Club Four;903;vodnika11;Lahko bi se Cefizelj preoblekel v peka;Cefizelj could dress up like the baker;2019-06-03 03:30:18 AM;Yes;4;Yes.;A;DA;D
OŠ Valentina Vodnika;vodnika;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način?;Book Club Four;917;vodnika25;da bi policaj sev v trgovino in bi se Cefizel pobegnil;the cop would go to the store and Cefizelj would run away;2019-06-03 03:30:31 AM;No;4;Yes.;A;DA;D
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Four;893;vodnika1;Leteti skakati...;To fly, to jump…;2019-06-03 03:51:11 AM;No;6;Yes.;A;DA;D
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Four;893;vodnika1;Plesati;Dance;2019-06-03 03:53:37 AM;No;7;Yes.;A;DA;D
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Four;898;vodnika6;delati salte;;2019-06-03 03:55:28 AM;No;13;Yes.;A;DA;D
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Four;893;vodnika1;Igrati košarko;Play basketball;2019-06-03 03:56:48 AM;No;8;Yes.;A;DA;D
OŠ Valentina Vodnika;vodnika;15;Sonce in planeti v resnici nimajo občutkov in misli. Zakaj avtorica te zgodbe daje Soncu in planetom misli in občutke?;Book Club Four;913;vodnika21;Zato ker je to zgodba v kateri je vse mogoče in ker bo sonce res enkrat ugasnilo.;Because this is a story where everything is possible and the Sun will really stop shining once.;2019-06-03 03:08:20 AM;No;5;Yes.;A;DA;D
OŠ Valentina Vodnika;vodnika;15;Sonce in planeti v resnici nimajo občutkov in misli. Zakaj avtorica te zgodbe daje Soncu in planetom misli in občutke?;Book Club Four;917;vodnika25;zat0;Because;2019-06-03 03:09:45 AM;No;5;Yes.;S;DA;D
OŠ Valentina Vodnika;vodnika;15;Sonce in planeti v resnici nimajo občutkov in misli. Zakaj avtorica te zgodbe daje Soncu in planetom misli in občutke?;Book Club Four;898;vodnika6;da bo bila bol zanimiva zgodba;so the story would be more interesting;2019-06-03 03:11:27 AM;No;5;Yes.;A;DA;D
OŠ Valentina Vodnika;vodnika;15;Sonce in planeti v resnici nimajo občutkov in misli. Zakaj avtorica te zgodbe daje Soncu in planetom misli in občutke?;Book Club Four;893;vodnika1;Zato ker je v zgodbah vse mogoče;Because everything is possible in stories;2019-06-03 03:12:29 AM;No;5;Yes.;A;DA;D
OŠ Valentina Vodnika;vodnika;15;Sonce in planeti v resnici nimajo občutkov in misli. Zakaj avtorica te zgodbe daje Soncu in planetom misli in občutke?;Book Club Four;917;vodnika25;zato ker jih je upisala v zgodbi;Because she discribed them in the story;2019-06-03 03:13:12 AM;No;5;Yes.;A;DA;D
OŠ Valentina Vodnika;vodnika;15;Sonce in planeti v resnici nimajo občutkov in misli. Zakaj avtorica te zgodbe daje Soncu in planetom misli in občutke?;Book Club Four;912;vodnika20;Zato ker je zgodba domišliska.;Because the story is imaginary.;2019-06-03 03:15:11 AM;No;5;Yes.;A;DA;D
OŠ Valentina Vodnika;vodnika;15;Sonce in planeti v resnici nimajo občutkov in misli. Zakaj avtorica te zgodbe daje Soncu in planetom misli in občutke?;Book Club Four;912;vodnika20;Zato ker je ta zgodba domišliska;Because the story is imaginary.;2019-06-03 03:15:11 AM;No;5;Yes.;A;DA;D
OŠ Valentina Vodnika;vodnika;15;Sonce in planeti v resnici nimajo občutkov in misli. Zakaj avtorica te zgodbe daje Soncu in planetom misli in občutke?;Book Club Four;903;vodnika11;Ker je zgodba zanimivejša z nekaj domišlije;Because the story is more interesting with a little bit of imagination;2019-06-03 03:20:08 AM;Yes;5;Yes.;A;DA;D
OŠ Valentina Vodnika;vodnika;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način?;Book Club One;899;vodnika7;Da bi skakal po eni nogi in mu bi zbežal;To jump on one leg and rum away.;2019-06-03 03:11:54 AM;No;4;Yes;A;DA;D
OŠ Valentina Vodnika;vodnika;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način?;Book Club One;896;vodnika4;da bi si izmislil da mora na stranišče;He could make up he needs to go on the toilet.;2019-06-03 03:16:21 AM;No;4;Yes;A;DA;D
OŠ Valentina Vodnika;vodnika;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način?;Book Club One;914;vodnika22;da bi mu pobegnil;to run away;2019-06-03 03:19:17 AM;No;4;Yes;A;DA;D
OŠ Valentina Vodnika;vodnika;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način?;Book Club One;909;vodnika17;Da nebi več prihajal v butale ampak bi se skril.;Not to come in Butale anymore and hide.;2019-06-03 03:22:00 AM;No;4;Yes;A;DA;D
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;899;vodnika7;skakati plezati pripovedovati.;jump climb narrate;2019-06-03 03:37:06 AM;No;12;Yes;A;DA;D
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;896;vodnika4;skakati,plezati.;jump, climb;2019-06-03 03:39:20 AM;No;6;Yes;A;DA;D
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;914;vodnika22;skokaaaaaaa;juuuuump;2019-06-03 03:40:27 AM;No;6;Yes;A;DA;D
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;914;vodnika22;kdo je vodnika7;who is vodnika 7;2019-06-03 03:41:51 AM;No;6;No;Q;IQ;I
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;909;vodnika17;skakati, plezati in se zabavati s prijatelji,bratoma in sestrama.;jump, climb and have fun with his friends, brothers and sisters.;2019-06-03 03:43:15 AM;No;6;Yes;A;DA;D
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;914;vodnika22;resno hannnnnnnnnnaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa;really hannnnnaaaa;2019-06-03 03:44:00 AM;No;6;No;Q;CO;C
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;914;vodnika22;ja kaj jas sem pa nina;yes what i'm nina;2019-06-03 03:44:55 AM;No;6;No;S;II;I
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;909;vodnika17;kdo je vodnika 4 in 7;who is vodnika 4 and 7;2019-06-03 03:45:49 AM;No;6;No;Q;IQ;I
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;914;vodnika22;kdo je vse z nama s hano!!!!!!!!!$;who else is with hana and me!!!!;2019-06-03 03:46:09 AM;No;6;No;Q;IQ;I
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;896;vodnika4;gdo je vodnika 17;who is vodnika 17;2019-06-03 03:47:26 AM;No;10;No;Q;IQ;I
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;914;vodnika22;kdo je to napisal;who wrote that;2019-06-03 03:48:27 AM;No;6;No;Q;IQ;I
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;909;vodnika17;Hana je vodnika17;Hana is vodnika 17;2019-06-03 03:49:22 AM;No;6;No;A;II;I
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;899;vodnika7;peti;sing;2019-06-03 03:49:25 AM;No;13;Yes;A;DA;D
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;899;vodnika7;kdo ste vi;who are you;2019-06-03 03:49:47 AM;No;13;No;Q;IQ;I
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;914;vodnika22;kdo je peti;who is the fifth one;2019-06-03 03:50:01 AM;No;6;No;Q;IQ;I
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;899;vodnika7;ljude;people;2019-06-03 03:50:10 AM;No;13;No;S;CO;C
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;899;vodnika7;kva je to;what's that;2019-06-03 03:50:50 AM;No;13;No;Q;CQ;C
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;909;vodnika17;kdo je 4;who is 4;2019-06-03 03:51:22 AM;No;6;No;Q;IQ;I
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;914;vodnika22;lin je vodnika 7;lin is vodnika 7;2019-06-03 03:51:45 AM;No;6;No;A;II;I
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;899;vodnika7;delati salte;;2019-06-03 03:51:55 AM;No;13;Yes;A;DA;D
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;899;vodnika7;nooba;nooba;2019-06-03 03:54:16 AM;No;13;No;S;CC;C
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;899;vodnika7;kdo ste vi;who are you;2019-06-03 03:56:59 AM;No;13;No;Q;IQ;I
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;914;vodnika22;lin sedaj si pa punca;Lin you're a girl now;2019-06-03 03:57:18 AM;No;6;No;S;CO;C
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;914;vodnika22;Skače;Jump;2019-06-03 10:27:11 AM;No;7;Yes;A;DA;D
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;914;vodnika22;Ja seem nina;I'm nina;2019-06-03 10:27:47 AM;No;7;No;A;II;I
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;914;vodnika22;L;;2019-06-03 10:28:16 AM;No;7;No;S;O;O
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;914;vodnika22;Skakati ,plezati in poguma;Jump, climb and to be brave;2019-06-05 02:11:31 PM;No;8;Yes;A;DA;D
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club One;914;vodnika22;Llllllllllllllll;;2019-06-05 02:12:16 PM;No;8;No;S;O;O
OŠ Valentina Vodnika;vodnika;15;Sonce in planeti v resnici nimajo občutkov in misli. Zakaj avtorica te zgodbe daje Soncu in planetom misli in občutke?;Book Club One;899;vodnika7;y<asqwe qaaaaa;;2019-06-03 03:03:56 AM;No;5;No;S;O;O
OŠ Valentina Vodnika;vodnika;15;Sonce in planeti v resnici nimajo občutkov in misli. Zakaj avtorica te zgodbe daje Soncu in planetom misli in občutke?;Book Club One;896;vodnika4;zato ker bo tudi sonce enkrat ugasnilo;because the sun will stop shining once;2019-06-03 03:06:25 AM;No;5;Yes;A;DA;D
OŠ Valentina Vodnika;vodnika;15;Sonce in planeti v resnici nimajo občutkov in misli. Zakaj avtorica te zgodbe daje Soncu in planetom misli in občutke?;Book Club One;914;vodnika22;zato ker so to izmišljena zgodba;because this is an imaginary story;2019-06-03 03:08:29 AM;No;5;Yes;A;DA;D
OŠ Valentina Vodnika;vodnika;15;Sonce in planeti v resnici nimajo občutkov in misli. Zakaj avtorica te zgodbe daje Soncu in planetom misli in občutke?;Book Club One;909;vodnika17;Sonce bo slej ko prej ugasnilo še prej pa če, ga užalimo.;Sun will stop shining sooner or later, before that we insult it.;2019-06-03 03:11:13 AM;No;5;Yes;A;DA;D
OŠ Valentina Vodnika;vodnika;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način?;Book Club Three;901;vodnika9;da bi mu všev;to run away;2019-06-03 03:14:19 AM;No;4;Yes;A;DA;D
OŠ Valentina Vodnika;vodnika;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način?;Book Club Three;895;vodnika3;da  bi bil njegov prijatelj;to be his friend;2019-06-03 03:15:57 AM;No;4;Yes;A;DA;D
OŠ Valentina Vodnika;vodnika;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način?;Book Club Three;906;vodnika14;Da, bi prosil če, gre lahko nekaj pogledat, nazaj ga pa več ne bi bilo.;Yes, he could ask if he can go look at something, than he wouldn't come bace.;2019-06-03 03:17:25 AM;No;4;Yes;A;DA;D
OŠ Valentina Vodnika;vodnika;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način?;Book Club Three;915;vodnika23;Šel bi v pekarno in se preoblekel v prodajalca kruha;He would go to the bakery and dress up as a baker;2019-06-03 03:19:22 AM;No;4;Yes;A;DA;D
OŠ Valentina Vodnika;vodnika;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način?;Book Club Three;901;vodnika9;do je vodnika23;who is vodnika23;2019-06-03 03:23:19 AM;No;4;No;Q;IQ;I
OŠ Valentina Vodnika;vodnika;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način?;Book Club Three;910;vodnika18;da bi se skril za grmiček in pobegnil, potem ga pa nebi več bilo nazaj;to hide behind a tree and run away, than he wouldn't come back anymore;2019-06-03 03:23:26 AM;No;4;Yes;A;DA;D
OŠ Valentina Vodnika;vodnika;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način?;Book Club Three;900;vodnika8;da bi ga pretental;to fool him;2019-06-03 03:25:33 AM;No;4;Yes;A;DA;D
OŠ Valentina Vodnika;vodnika;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način?;Book Club Three;901;vodnika9;spremeniv se si sliko;you changed the picture;2019-06-03 03:26:43 AM;No;4;No;S;CO;C
OŠ Valentina Vodnika;vodnika;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način?;Book Club Three;906;vodnika14;stekel bi stran;run away;2019-06-03 01:20:25 PM;No;4;Yes;A;DA;D
OŠ Valentina Vodnika;vodnika;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način?;Book Club Three;906;vodnika14;"Nia resno? ""Da bi bil njegov prijatelj""";Nia really? ''To be his friend;2019-06-03 02:10:13 PM;No;4;Yes;Q;DQ;D
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;915;vodnika23;Prilagoditi svoje tačke na skakanje;Adjust his legs so he can jump;2019-06-03 03:35:52 AM;No;6;Yes;A;DA;D
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;906;vodnika14;se popolnoma strinjam.;i totally agree;2019-06-03 03:36:49 AM;No;6;Yes;S;DAA;D
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;901;vodnika9;skakati;jump;2019-06-03 03:36:52 AM;No;12;Yes;A;DA;D
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;906;vodnika14;Pa igral se bi tudi lahko.;also play;2019-06-03 03:37:34 AM;No;6;Yes;A;DA;D
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;915;vodnika23;Se naučil kaj je užitno in kaj ne;To learn what is eatable and what isn't;2019-06-03 03:37:50 AM;No;6;Yes;A;DA;D
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;901;vodnika9;kdo si;who are you;2019-06-03 03:38:02 AM;No;12;No;Q;IQ;I
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;915;vodnika23;kdo si ti;who are you;2019-06-03 03:38:26 AM;No;6;No;Q;IQ;I
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;906;vodnika14;kdo si ti?;who are you?;2019-06-03 03:38:39 AM;No;6;No;Q;IQ;I
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;901;vodnika9;naj;naj;2019-06-03 03:38:42 AM;No;12;No;A;II;I
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;915;vodnika23;resnoooooo;reallyyyyy;2019-06-03 03:39:18 AM;No;6;No;Q;CO;C
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;906;vodnika14;kdo si vodnika23?;who are you vodnika23?;2019-06-03 03:40:06 AM;No;6;No;Q;IQ;I
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;915;vodnika23;ema;ema;2019-06-03 03:40:23 AM;No;6;No;A;II;I
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;901;vodnika9;TO JE EMA;THIS IS EMA;2019-06-03 03:40:28 AM;No;12;No;A;II;I
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;915;vodnika23;Kdo je vodnika 4;Who is vodnika 4;2019-06-03 03:41:17 AM;No;6;No;Q;IQ;I
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;915;vodnika23;kdo je vodnika 1;who is vodnika 1;2019-06-03 03:42:59 AM;No;6;No;Q;IQ;I
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;915;vodnika23;katera knjiga ti je bila najboljša;which book did you like the most;2019-06-03 03:44:23 AM;No;6;No;Q;CO;C
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;906;vodnika14;Vse so bile dobre!;Every one of them were good!;2019-06-03 03:44:55 AM;No;7;No;A;CO;C
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;915;vodnika23;resno      aaaaaaaalllllllliiiiiiiiiiiiinnnnnnnnnaaaaaaaaaa;really aaaallllliiiiiinnnnnnaaaaa;2019-06-03 03:45:20 AM;No;6;No;Q;CO;C
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;906;vodnika14;Kaj hočež ? Res je.;What do you want? It's true.;2019-06-03 03:46:07 AM;No;7;No;Q;CO;C
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;915;vodnika23;kdo si vse dopisuje z vodniko 23;who else is chatting with vodniko 23;2019-06-03 03:47:05 AM;No;6;No;Q;CO;C
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;906;vodnika14;Vodnika14 absolutno.;Vodnika14 absolutely;2019-06-03 03:48:00 AM;No;7;No;S;CO;C
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;915;vodnika23;¨SE STOPROCENTNO  STRINJAM;I AGREE 100%;2019-06-03 03:48:45 AM;No;6;Yes;S;DAA;D
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;906;vodnika14;Aneda;Right;2019-06-03 03:49:43 AM;No;7;Yes;Q;DAA;D
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;915;vodnika23;YDHRSHZRHZR5ZW45SW;;2019-06-03 03:50:08 AM;No;6;No;S;O;O
OŠ Valentina Vodnika;vodnika;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Three;906;vodnika14;Resno?;Really?;2019-06-03 03:50:52 AM;No;7;No;Q;CO;C
